,time,open,high,low,close,tick_volume,spread,real_volume
0,1641171900,16399.95,16408.7,16389.22,16391.8,315,60,0
1,1641172200,16391.55,16396.97,16387.47,16387.85,182,60,0
2,1641172500,16387.85,16399.45,16387.45,16396.7,189,60,0
3,1641172800,16397.2,16401.95,16392.2,16392.7,187,60,0
4,1641173100,16392.7,16395.6,16385.05,16394.7,174,60,0
5,1641173400,16394.7,16395.95,16383.8,16389.45,158,60,0
6,1641173700,16389.7,16392.2,16386.45,16390.85,113,60,0
7,1641174000,16390.85,16391.7,16386.85,16390.8,115,60,0
8,1641174300,16391.3,16397.35,16389.95,16395.95,111,60,0
9,1641174600,16395.7,16398.7,16393.45,16398.2,109,60,0
10,1641174900,16397.95,16401.7,16394.72,16397.95,103,60,0
11,1641175200,16399.7,16406.8,16399.45,16402.2,170,60,0
12,1641175500,16402.2,16405.2,16400.6,16405.2,117,60,0
13,1641175800,16404.95,16406.7,16398.7,16399.2,138,60,0
14,1641176100,16399.7,16407.95,16398.45,16404.2,143,60,0
15,1641176400,16404.2,16413.45,16404.2,16412.95,111,60,0
16,1641176700,16413.45,16415.95,16409.45,16414.7,191,60,0
17,1641177000,16414.2,16422.45,16414.2,16417.7,179,60,0
18,1641177300,16417.45,16425.7,16416.2,16421.7,136,60,0
19,1641177600,16421.95,16427.2,16417.47,16424.45,161,60,0
20,1641177900,16424.7,16429.7,16421.2,16428.7,166,60,0
21,1641178200,16428.2,16430.2,16426.45,16428.2,137,60,0
22,1641178500,16428.7,16434.45,16425.7,16430.2,131,60,0
23,1641178800,16430.2,16433.45,16425.2,16425.95,205,60,0
24,1641179100,16426.2,16429.95,16424.95,16428.95,154,60,0
25,1641179400,16429.2,16441.7,16427.7,16434.95,178,60,0
26,1641179700,16434.95,16439.95,16433.2,16438.7,248,60,0
27,1641180000,16437.95,16438.2,16432.7,16436.7,167,60,0
28,1641180300,16436.45,16439.1,16431.95,16433.95,153,60,0
29,1641180600,16433.95,16437.95,16430.8,16432.7,271,60,0
30,1641180900,16432.95,16432.95,16424.22,16426.45,260,60,0
31,1641181200,16425.95,16425.95,16416.95,16421.2,272,60,0
32,1641181500,16421.2,16422.95,16413.95,16419.95,285,60,0
33,1641181800,16419.45,16423.45,16418.95,16421.95,219,60,0
34,1641182100,16422.2,16422.95,16414.47,16417.45,221,60,0
35,1641182400,16416.95,16420.7,16410.2,16411.95,257,60,0
36,1641182700,16412.45,16414.2,16407.95,16411.55,243,60,0
37,1641183000,16412.05,16418.95,16410.45,16418.7,207,60,0
38,1641183300,16418.2,16418.95,16415.45,16415.7,172,60,0
39,1641183600,16415.2,16416.95,16413.2,16414.95,179,60,0
40,1641183900,16414.95,16416.7,16413.45,16415.45,169,60,0
41,1641184200,16415.2,16423.95,16414.2,16423.95,173,60,0
42,1641184500,16423.95,16427.45,16418.7,16418.7,183,60,0
43,1641184800,16418.95,16425.95,16418.7,16424.45,128,60,0
44,1641185100,16424.2,16427.95,16422.45,16423.2,118,60,0
45,1641185400,16423.2,16424.95,16420.7,16424.7,133,60,0
46,1641185700,16424.45,16430.7,16423.95,16430.7,103,60,0
47,1641186000,16430.7,16432.45,16427.7,16427.7,122,60,0
48,1641186300,16427.7,16428.2,16423.7,16423.95,135,60,0
49,1641186600,16423.95,16425.7,16418.2,16419.95,150,60,0
50,1641186900,16420.2,16421.35,16416.1,16418.95,137,60,0
51,1641187200,16419.2,16420.95,16415.8,16417.7,115,60,0
52,1641187500,16417.45,16424.45,16417.45,16423.2,97,60,0
53,1641187800,16423.2,16425.2,16420.7,16421.95,100,60,0
54,1641188100,16421.95,16421.95,16417.2,16418.8,94,60,0
55,1641188400,16418.05,16422.2,16415.95,16422.2,101,60,0
56,1641188700,16421.95,16422.7,16418.95,16421.95,82,60,0
57,1641189000,16421.95,16423.45,16419.95,16420.7,91,60,0
58,1641189300,16420.45,16422.7,16418.2,16422.45,74,60,0
59,1641189600,16422.45,16422.95,16417.2,16418.7,93,60,0
60,1641189900,16418.95,16422.7,16418.95,16420.95,76,60,0
61,1641190200,16420.95,16420.95,16418.7,16418.7,53,60,0
62,1641190500,16418.45,16422.35,16418.2,16420.85,66,60,0
63,1641190800,16420.6,16421.2,16417.4,16420.7,77,60,0
64,1641191100,16420.95,16422.6,16419.2,16420.6,48,60,0
65,1641191400,16421.35,16421.7,16419.95,16421.7,33,60,0
66,1641191700,16421.7,16422.35,16419.85,16420.7,62,60,0
67,1641192000,16420.7,16422.2,16419.7,16421.7,56,60,0
68,1641192300,16421.7,16421.7,16419.05,16420.95,75,60,0
69,1641192600,16420.95,16422.6,16420.2,16421.6,70,60,0
70,1641192900,16421.1,16424.85,16419.8,16424.85,90,60,0
71,1641193200,16424.85,16426.1,16422.2,16425.95,159,60,0
72,1641193500,16425.95,16425.95,16421.7,16422.2,95,60,0
73,1641193800,16422.45,16422.45,16417.55,16422.45,115,60,0
74,1641194100,16422.45,16425.35,16420.2,16424.85,79,60,0
75,1641194400,16424.85,16425.1,16422.85,16424.35,48,60,0
76,1641194700,16424.35,16424.6,16421.1,16423.35,65,60,0
77,1641195000,16423.1,16424.85,16420.85,16424.85,69,60,0
78,1641195300,16424.85,16426.35,16421.3,16423.1,90,60,0
79,1641195600,16423.1,16428.1,16422.85,16426.35,79,60,0
80,1641195900,16426.6,16426.6,16423.95,16425.2,81,60,0
81,1641196200,16425.2,16425.2,16421.3,16424.2,82,60,0
82,1641196500,16423.95,16426.45,16423.2,16423.45,94,60,0
83,1641196800,16423.2,16427.35,16422.95,16427.1,101,60,0
84,1641197100,16427.1,16427.35,16416.6,16418.85,116,60,0
85,1641197400,16418.85,16419.1,16407.05,16411.2,183,60,0
86,1641197700,16411.7,16414.2,16406.7,16411.05,147,60,0
87,1641198000,16411.05,16418.1,16409.97,16414.8,126,60,0
88,1641198300,16414.8,16417.7,16413.55,16416.45,89,60,0
89,1641198600,16416.2,16419.7,16406.47,16411.2,179,60,0
90,1641198900,16411.2,16411.2,16399.3,16404.45,179,60,0
91,1641199200,16405.2,16410.95,16401.2,16409.35,155,60,0
92,1641199500,16409.35,16410.85,16405.2,16408.7,105,60,0
93,1641199800,16408.7,16411.2,16407.45,16410.45,103,60,0
94,1641200100,16411.45,16415.45,16410.95,16412.95,111,60,0
95,1641200400,16413.2,16414.2,16406.95,16408.85,162,60,0
96,1641200700,16408.1,16411.7,16405.7,16406.7,141,60,0
97,1641201000,16406.95,16407.2,16401.2,16402.95,138,60,0
98,1641201300,16402.2,16405.2,16397.47,16403.8,123,60,0
99,1641201600,16404.05,16405.7,16401.8,16403.95,100,60,0
100,1641201900,16401.45,16408.45,16400.45,16404.45,160,60,0
101,1641202200,16404.95,16406.2,16401.45,16405.3,136,60,0
102,1641202500,16404.8,16404.95,16400.7,16401.45,122,60,0
103,1641202800,16401.45,16405.95,16400.95,16405.45,113,60,0
104,1641203100,16405.45,16407.95,16404.7,16407.7,122,60,0
105,1641203400,16407.7,16412.45,16404.95,16411.95,115,60,0
106,1641203700,16411.7,16417.95,16411.45,16415.2,233,60,0
107,1641204000,16414.95,16418.85,16411.95,16411.95,381,60,0
108,1641204300,16412.45,16414.95,16408.95,16409.2,309,60,0
109,1641204600,16409.7,16417.35,16408.45,16417.35,237,60,0
110,1641204900,16416.85,16423.95,16415.45,16417.7,280,60,0
111,1641205200,16417.45,16424.2,16416.95,16422.45,252,60,0
112,1641205500,16422.45,16422.7,16418.2,16420.7,179,60,0
113,1641205800,16420.95,16421.95,16417.7,16418.7,143,60,0
